상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류명,시도명,시군구명,행정동명,법정동명,지번주소,도로명,도로명주소,경도,위도
MA010120220812257812,코발트무드,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 382-19,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 42,126.9256607,37.56104992
MA010120220812221753,레체,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 387-8,서울특별시 마포구 동교로,서울특별시 마포구 동교로 262-13,126.9257847,37.56266391
MA010120220812357548,앳더모먼트,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 382-18,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 42-6,126.9255136,37.56104859
MA010120220812372002,온실,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 383-103,서울특별시 마포구 연희로1길,서울특별시 마포구 연희로1길 59,126.9264244,37.56146234
MA010120220812466692,대충유원지,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 570-28,서울특별시 마포구 월드컵북로6길,서울특별시 마포구 월드컵북로6길 37,126.9203627,37.55875801
MA010120220812567054,세뇨,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 370-30,서울특별시 마포구 연남로7길,서울특별시 마포구 연남로7길 24,126.9189777,37.56374609
MA010120220812526350,카페드레빗,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 259-3,서울특별시 마포구 동교로29길,서울특별시 마포구 동교로29길 10,126.9238943,37.56109691
MA010120220812681434,페블스,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 566-19,서울특별시 마포구 연남로3길,서울특별시 마포구 연남로3길 23,126.921362,37.56088458
MA010120220812701940,메종미하벨,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 245-49,서울특별시 마포구 성미산로29길,서울특별시 마포구 성미산로29길 29-9,126.9216754,37.56505024
MA010120220812852303,아우프글렛연남점,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 223-45,서울특별시 마포구 성미산로31길,서울특별시 마포구 성미산로31길 11,126.9253621,37.56449818
MA010120220812835143,피크닉마나올라나,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 240-29,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 153-16,126.9230896,37.56509919
MA010120220812843146,긱스,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 390-31,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 27-12,126.9260346,37.5618102
MA010120220812736204,필로앤소피아,,I2,음식,I212,비알코올 ,I21201,카페,기타 비알코올 음료점업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 229-72,서울특별시 마포구 동교로45길,서울특별시 마포구 동교로45길 15,126.9242691,37.56337094
MA010120220812954498,카페온도,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-26,서울특별시 마포구 성미산로29안길,서울특별시 마포구 성미산로29안길 7,126.9226597,37.56508626
MA010120220812922939,프롬라떼,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 373-9,서울특별시 마포구 연남로,서울특별시 마포구 연남로 10,126.9233678,37.56071367
MA010120220813063103,컴포즈커피홍대연남점,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 568-21,서울특별시 마포구 동교로27길,서울특별시 마포구 동교로27길 47,126.9212636,37.5598565
MA010120220813073032,망원동티라미수,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 373-10,서울특별시 마포구 동교로,서울특별시 마포구 동교로 227-11,126.9234915,37.56076886
MA010120220813093480,공그로트,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 454-13,서울특별시 마포구 동교로51길,서울특별시 마포구 동교로51길 129-6,126.920028,37.56626059
MA010120220813049278,피포커피,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 568-19,서울특별시 마포구 연남로1길,서울특별시 마포구 연남로1길 39,126.921071,37.55987276
MA010120220813003473,실론살롱,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 227-15,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 198,126.926751,37.56236635
MA010120220813178592,바람팩토리,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 390-48,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 26-7,126.9253017,37.56161431
MA010120220813371145,화이트커피,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-80,서울특별시 마포구 성미산로29안길,서울특별시 마포구 성미산로29안길 29,126.9234883,37.56571553
MA010120220813484958,요거로밀,,I2,음식,I212,비알코올 ,I21201,카페,기타 비알코올 음료점업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 487-6,서울특별시 마포구 성미산로17길,서울특별시 마포구 성미산로17길 112,126.9171169,37.56639611
MA010120220813422778,카페롤다운,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 255-17,서울특별시 마포구 동교로39길,서울특별시 마포구 동교로39길 4-8,126.923874,37.56251135
MA010120220813400331,엔엔티티,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 564-20,서울특별시 마포구 연남로1길,서울특별시 마포구 연남로1길 70,126.9194955,37.55923664
MA010120220813392036,릴하우스,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 387-4,서울특별시 마포구 동교로,서울특별시 마포구 동교로 266-8,126.9256443,37.562978
MA010120220813577574,게슈탈트커피,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 228-26,서울특별시 마포구 동교로,서울특별시 마포구 동교로 260,126.9251366,37.56286525
MA010120220813523112,키레네도시21C,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 487-397,서울특별시 마포구 월드컵북로,서울특별시 마포구 월드컵북로 48-3,126.9179835,37.55891644
MA010120220813544605,옵튼,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 227-8,서울특별시 마포구 동교로46길,서울특별시 마포구 동교로46길 40,126.9267089,37.56214971
MA010120220813716552,앤스,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 229-3,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 174,126.9249626,37.56394491
MA010120220813724811,서점리스본포르투,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 375-117,서울특별시 마포구 성미산로23길,서울특별시 마포구 성미산로23길 60,126.9200531,37.56608962
MA010120220813796188,요빙빙,,I2,음식,I212,비알코올 ,I21201,카페,기타 비알코올 음료점업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 223-11,서울특별시 마포구 동교로51안길,서울특별시 마포구 동교로51안길 22,126.9242298,37.56531682
MA010120220813864847,밀노,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 387-5,서울특별시 마포구 동교로,서울특별시 마포구 동교로 266-10,126.9257135,37.56288852
MA010120220813873219,피스피스연남,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 241-60,서울특별시 마포구 동교로51길,서울특별시 마포구 동교로51길 91,126.9220456,37.56607179
MA010120220813828021,카페일리터,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 487-391,서울특별시 마포구 월드컵북로8길,서울특별시 마포구 월드컵북로8길 3,126.918098,37.55882738
MA010120220813934253,코코시에나,,I2,음식,I212,비알코올 ,I21201,카페,기타 비알코올 음료점업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 382-1,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 28,126.9254258,37.56164247
MA010120220813928390,얼스어스,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 239-49,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 150,126.9232509,37.56411853
MA010120220814021078,르누아즈,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 383-91,서울특별시 마포구 동교로46길,서울특별시 마포구 동교로46길 42-9,126.9266806,37.561753
MA010120220813982774,클레르연남,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 383-80,서울특별시 마포구 동교로46길,서울특별시 마포구 동교로46길 42-8,126.9266554,37.56193298
MA010120220813946678,텐더리커피엔디저트,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 245-41,서울특별시 마포구 성미산로29길,서울특별시 마포구 성미산로29길 35,126.9216347,37.56551841
MA010120220814094605,온더랜드,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 382-29,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 34,126.9255423,37.56140926
MA010120220814206013,땡스오트,,I2,음식,I212,비알코올 ,I21201,카페,기타 비알코올 음료점업,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 375-113,서울특별시 마포구 성미산로23길,서울특별시 마포구 성미산로23길 68,126.9198807,37.56626825
MA0101202302A0005147,프런티어,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 487-287,서울특별시 마포구 성미산로17길,서울특별시 마포구 성미산로17길 4-2,126.9184286,37.56179482
MA0101202301A0085392,봉스디연남,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 390-100,서울특별시 마포구 동교로38안길,서울특별시 마포구 동교로38안길 8,126.9248072,37.56215944
MA010120220814352662,연남색,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 515-22,서울특별시 마포구 연남로,서울특별시 마포구 연남로 21,126.922178,37.56159484
MA010120220814335223,청수당공명,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 239-48,서울특별시 마포구 성미산로,서울특별시 마포구 성미산로 152,126.9234307,37.56421027
MA010120220814304021,요유어요거트,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 249-8,서울특별시 마포구 성미산로23길,서울특별시 마포구 성미산로23길 10,126.9215883,37.56403127
MA0101202211A0018432,제원에프엔비플리퍼스연남,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 259-5,서울특별시 마포구 동교로,서울특별시 마포구 동교로 235-1,126.9240875,37.56104461
MA0101202211A0029659,부트카페,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 227-16,서울특별시 마포구 동교로46길,서울특별시 마포구 동교로46길 33,126.9265711,37.56228362
MA0101202210A0061873,다르,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 256-7,서울특별시 마포구 성미산로26길,서울특별시 마포구 성미산로26길 26,126.9227848,37.56269064
MA0101202211A0049415,스타티스,,I2,음식,I212,비알코올 ,I21201,카페,커피 전문점,서울특별시,마포구,연남동,연남동,서울특별시 마포구 연남동 390-35,서울특별시 마포구 동교로38길,서울특별시 마포구 동교로38길 33,126.9257221,37.561501
